topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,prohibit,twitter,host,drsurendrakc,tube,visit,web,site,social,pradeepdhami
1,channel,prior,web,host,subscribe,tube,visit,social,drsurendrakc,pradeepdhami
2,oceannepal,visit,आतमहतय,website,web,subscribe,tube,host,social,pradeepdhami
3,website,अग,subscribe,tube,visit,web,site,drsurendrakc,social,pvt
4,follow,embed,web,pradeepdhami,drsurendrakc,tube,visit,site,host,social
5,strictly,video,permission,oceannepal,visit,web,drsurendrakc,subscribe,social,pradeepdhami
6,site,social,subscribe,tube,web,visit,आतमहतय,drsurendrakc,pvt,pradeepdhami
7,pvt,host,embedding,web,subscribe,tube,visit,आतमहतय,social,pradeepdhami
