topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,follow,subscribe,social,pvt,visit,drsurendrakc,tube,web,site,अग
1,strictly,prior,permission,tube,अग,embedding,host,pradeepdhami,web,drsurendrakc
2,site,website,oceannepal,web,आतमहतय,permission,tube,visit,subscribe,social
3,channel,video,embed,pradeepdhami,web,tube,visit,subscribe,drsurendrakc,social
4,prohibit,twitter,host,tube,visit,web,drsurendrakc,site,social,pradeepdhami
