topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,sky,strange,mysterious,earthquake,world,mar,flood,object,show,mystery
1,earth,big,quake,massive,year,watch,super,form,sun,land
2,break,record,weather,light,planet,people,sep,man,warn,strike
3,huge,event,water,hurricane,happen,large,earthquake,phenomenon,close,fall
4,news,storm,solar,rare,cloud,spot,major,eruption,time,mile
