topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,sky,cloud,strong,high,begin,make,head,lightning,entire,ocean
1,earth,happen,weather,major,world,object,moon,wind,move,hail
2,strange,break,light,huge,year,watch,close,eruption,cosmic,show
3,news,storm,earthquake,massive,sep,flood,update,spot,find,turn
4,day,large,phenomenon,man,mar,hurricane,ancient,form,night,global
5,big,solar,record,quake,planet,magnetic,strike,car,scientist,part
6,rare,event,mysterious,water,people,warn,fall,super,climate,mystery
