topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,storm,earth,large,world,close,object,ancient,change,fire,ice
1,strange,sky,hurricane,super,thing,land,move,surface,car,photo
2,break,happen,light,day,solar,watch,high,update,flood,form
3,earthquake,rare,major,man,strong,soar,report,create,catch,year
4,weather,massive,fall,state,reveal,wind,time,cat,hail,deep
5,solar,water,sep,magnetic,climate,year,begin,start,dark,location
6,record,huge,phenomenon,show,mile,strike,sun,global,video,lightning
7,news,event,planet,mar,moon,find,spot,power,amazing,head
8,big,quake,sky,mysterious,cloud,people,warn,eruption,turn,mystery
