topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,break,major,huge,cloud,earthquake,world,show,thing,start,fire
1,sky,weather,mystery,magnetic,wind,watch,video,ice,amazing,fly
2,strange,planet,massive,year,large,man,fall,form,night,sign
3,earth,day,water,flood,moon,big,reveal,change,set,rise
4,big,rare,event,people,high,object,strong,climate,ancient,dark
5,storm,solar,quake,earthquake,hurricane,warn,update,find,effect,deep
6,mysterious,light,sep,phenomenon,cosmic,sun,mile,land,turn,begin
7,news,record,happen,spot,mar,close,eruption,time,hail,jul
