topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,police,woman,man,child,officer,kill,home,find,shoot,family
1,people,life,year,day,start,thing,school,bring,student,friend
2,news,watch,show,full,video,live,support,make,story,subscribe
3,follow,time,twitter,video,check,subscribe,facebook,world,news,youtube
4,trump,country,make,year,state,cut,work,government,event,people
