topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,family,child,woman,home,year_old,find,death,mother,leave,school
1,people,include,make,work,end,explain,happen,big,connect,play
2,news,watch,full,show,live,episode,subscribe,make,late,network
3,time,world,news,break,find,give,read,year,subscribe,make
4,trump,country,state,government,public,president,city,year,reason,group
5,follow,twitter,check,video,facebook,story,source,youtube,subscribe,music
6,police,man,officer,kill,shoot,car,murder,video,charge,arrest
7,day,call,today,show,event,cut,post,produce,photo,support
8,video,support,follow,political,talk,podcast,speak,free,week,issue
