topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,police,woman,man,family,child,call,officer,find,kill,leave
1,people,check,website,source,music,year,make,trump,work,today
2,follow,news,video,time,twitter,watch,subscribe,show,story,make
