topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,police,video,catch,campaign,debate,shoot,border,impeachment,arrest,shooting
1,attack,trigger,call,man,expose,black,gun,president,big,host
2,trump,break,give,lose,voter,ice,release,student,lie,show
3,trump,woman,child,cop,reveal,medium,cortez,election,win,call
4,make,people,racist,plan,fire,kill,ad,speech,support,threaten
