topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,racist,lose,medium,president,win,man,ban,bernie,fail,corporate
1,trump,impeachment,year,prison,control,leader,right_wing,business,time,state
2,police,woman,catch,expose,speech,big,bad,reporter,die,beat
3,trump,give,reveal,election,student,family,comment,crime,fight,dunk
4,make,cop,kill,voter,live,white,full,murder,force,admit
5,attack,plan,break,ad,child,support,gun,threaten,respond,turn
6,people,call,video,fire,black,shoot,ice,story,leak,worker
7,trigger,arrest,campaign,debate,shooting,border,mass,lie,destroy,strike
