topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,video,fire,shooting,story,support,president,ice,turn,respond,reporter
1,black,plan,catch,man,reveal,shoot,cortez,medium,gun,border
2,trump,lose,election,host,stop,back,school,family,truth,law
3,trigger,arrest,racist,break,debate,child,cop,impeachment,live,release
4,make,attack,call,kill,give,ad,expose,speech,comment,full
5,people,woman,police,campaign,voter,big,threaten,bad,leak,admit
