topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,people,support,president,student,worker,word,conspiracy,state,right_wing
1,trump,lose,speech,big,leak,year,live,control,reporter,ban
2,attack,debate,expose,medium,cortez,shooting,white,war,leader,deal
3,trigger,catch,shoot,story,ice,power,threaten,supporter,school,charge
4,fire,man,child,police,impeachment,murder,force,turn,fail,republican
5,make,woman,video,black,destroy,huge,full,racism,alt,threat
6,plan,break,kill,cop,gun,election,ad,release,bad,lie
7,call,racist,arrest,voter,prison,show,crime,work,fight,embarrass
8,campaign,reveal,border,give,mass,death,admit,police,stop,beat
