topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,support,donate,show,subscribe,day,discuss,news,member,time,story
1,show,young,news,support,people,live,political,turk,member,revolution
2,police,read,man,officer,kill,attack,black,accord,child,people
3,state,year,government,read,law,pay,plan,public,include,company
4,read,woman,download,today,host,version,turk,young,comment,call
5,young,host,show,turk,member,hour,continue,membership,person,operation
6,trump,today,campaign,break,vote,election,sander,make,year,democratic
7,news,show,twitter,subscribe,online,full,member,support,large,country
8,follow,video,report,watch,twitter,facebook,live,podcast,youtube,free
