topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,twitter,news,subscribe,support,country,world,member,full,online,large
1,young,trump,host,today,read,download,break,turk,version,call
2,young,show,host,member,turk,hour,continue,membership,person,audio
3,woman,video,discuss,read,make,comment,people,man,medium,post
4,time,state,year,government,law,plan,pay,company,work,people
5,donate,follow,report,support,subscribe,day,free,video,watch,news
6,police,read,officer,video,kill,fire,man,accord,student,discuss
7,show,news,young,support,people,live,member,political,turk,revolution
