topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,young,show,support,host,member,turk,news,live,full,hour
1,follow,video,report,twitter,subscribe,discuss,day,free,podcast,facebook
2,version,trump,today,read,break,year,time,make,country,state
