topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,content,news,fair,make,african,email,find,watch,subscribe,channel
1,support,donation,visit,merchandise,website,social,platform,medium,join,lovelyti
2,medium,advise,show,twitter,monthly,patreon,weekly,follow,store,facebook
3,woman,police,people,man,time,day,call,year,officer,charge
4,video,follow,black,text,website,link,child,subscribe,personal,word
