topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,medium,attack,speak,election,immigration,state,plan,arrest,kill
1,break,make,speech,leave,police,full,fire,shoot,give,protest
2,time,debate,black,deal,people,woman,man,react,reaction,gun
3,trump,border,call,report,dem,talk,hold,vote,campaign,end
