topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,make,deal,talk,give,big,mueller,interview,bad,hearing
1,trump,break,speech,full,immigration,plan,rally,president,law,urgent
2,attack,black,man,police,arrest,face,video,stop,hit,protester
3,border,time,speak,end,wall,protest,shooting,live,news,migrant
4,election,fire,shoot,state,kill,student,day,official,year,case
5,trump,medium,people,dem,campaign,show,lie,claim,win,impeachment
6,report,call,react,warn,release,respond,military,policy,kavanaugh,child
7,debate,leave,woman,hold,liberal,reaction,gun,charge,watch,question
