topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,report,attack,medium,debate,leave,people,man,police,react,talk
1,break,time,speech,black,full,speak,woman,election,fire,hold
2,trump,border,call,make,dem,deal,immigration,plan,campaign,release
