topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,border,time,state,protest,wall,face,law,crisis,hearing,kavanaugh
1,call,report,react,fire,release,show,video,mueller,official,shooting
2,attack,debate,police,kill,charge,fight,interview,democratic,case,accuse
3,trump,election,vote,campaign,president,day,win,run,presidential,race
4,leave,dem,immigration,live,impeachment,news,bad,child,bill,story
5,trump,medium,back,respond,stop,question,liberal,comment,support,defend
6,make,deal,speech,give,talk,plan,end,urgent,war,leader
7,speak,woman,man,shoot,hold,arrest,student,hit,watch,family
8,break,black,full,people,reaction,warn,gun,rally,protester,military
