topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,attack,murder,arrest,accuse,midterm,day,rally,security,recession,american
1,race,call,show,guilty,case,allege,investigation,testimony,fall,detail
2,trump,time,border,find,claim,man,react,wall,state,president
3,woman,video,year,announce,comment,back,release,shutdown,record,leader
4,trump,police,shooting,suspect,deal,death,allegedly,open,high,fake
5,fire,charge,make,hold,speak,teen,abortion,dead,campaign,continue
6,kill,shoot,student,officer,report,official,school,family,live,change
