topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,woman,border,investigation,death,arrest,video,year,speak,react
1,police,officer,shooting,suspect,show,call,make,murder,dead,family
2,time,fire,student,attack,race,report,hold,accuse,school,claim
3,trump,kill,shoot,find,day,deal,address,change,state,rally
