topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,fire,officer,shooting,investigation,race,find,murder,show,report
1,police,woman,attack,border,suspect,charge,call,accuse,year,announce
2,trump,kill,shoot,student,arrest,make,death,video,official,school
