topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,charge,race,murder,make,official,speak,allegedly,fight,comment,case
1,police,attack,fire,accuse,hold,claim,release,continue,recession,vote
2,kill,officer,report,death,man,face,family,allege,dead,record
3,time,woman,border,video,react,guilty,run,impeachment,prison,viral
4,shoot,shooting,show,deal,midterm,day,state,security,open,college
5,call,find,year,announce,wall,president,campaign,live,die,back
6,trump,testimony,enter,drop,meet,war,visit,controversial,immigration,lead
7,student,suspect,investigation,arrest,teen,abortion,address,shutdown,leader,deadly
