topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,fire,attack,arrest,murder,hold,dead,accuse,day,face,back
1,kill,shoot,suspect,call,year,announce,live,family,address,state
2,trump,investigation,find,video,man,teen,claim,deal,guilty,leader
3,police,officer,shooting,make,report,school,speak,react,fight,allegedly
4,time,woman,student,border,charge,death,race,show,official,abortion
