topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,arrest,shoot,dead,teen,face,security,president,give,child
1,kill,find,report,year,announce,day,react,record,call,presidential
2,police,officer,shooting,charge,school,fight,release,address,allegedly,open
3,trump,border,live,rally,official,race,stop,grow,talk,controversial
4,trump,attack,hold,abortion,miss,rise,enter,shutdown,respond,college
5,time,show,deal,claim,back,leader,high,vote,recession,meet
6,fire,student,make,investigation,family,comment,run,state,deadly,continue
7,woman,video,midterm,death,man,allege,campaign,impeachment,fall,send
8,suspect,murder,speak,accuse,guilty,case,shoot,wall,fear,drop
