topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,prediction,primary,electoral,base,result,discussion,nationwide,special,update,rating
1,poll,sander,lead,dem,analyze,state,race,analysis,presidential,big
2,election,night,democratic,trump,map,datum,governor,decide,party,subscriber
