topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,poll,lead,dem,election,full,year,political,panther,fl,double
1,election,prediction,rating,win,wave,approval,good,vote,landslide,top
2,primary,trump,electoral,sander,result,presidential,race,night,big,governor
3,election,night,base,analysis,special,update,coverage,news,decide,walk
4,democratic,sander,analyze,state,map,datum,discussion,nationwide,midterm,surge
