topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,election,prediction,night,analysis,wave,vote,house,group,place,give
1,lead,dem,analyze,update,midterm,landslide,talk,speech,base,charge
2,sander,base,night,datum,good,big,progressive,decide,party,job
3,trump,electoral,state,election,coverage,approval,surge,political,year,announce
4,poll,race,map,special,governor,walk,debate,energy,history,run
5,primary,democratic,result,win,rating,discussion,news,full,call,scenario
6,election,presidential,nationwide,subscriber,drop,discussion,turnout,bernie,green,girl
