topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,election,lead,dem,house,vote,call,scenario,retain,today,back
1,poll,sander,democratic,electoral,result,governor,midterm,drop,year,walk
2,primary,trump,analyze,presidential,datum,special,nationwide,big,rating,win
3,prediction,night,election,base,state,race,analysis,map,discussion,update
