topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,sander,night,discussion,nationwide,decide,year,full,party,top,debate
1,trump,electoral,analysis,rating,governor,scenario,subscriber,job,retain,demographic
2,election,democratic,midterm,wave,stand,expect,group,back,fail,claim
3,poll,lead,dem,ca,show,flip,early,wave,prediction,russian
4,base,state,result,race,win,call,talk,dem,walk,red
5,prediction,primary,analyze,big,political,medium,double,announce,news,border
6,election,datum,update,landslide,easy,fl,start,nationally,energy,tourist
7,presidential,map,special,vote,coverage,good,approval,house,progressive,surge
