topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,show,read,news,full,video,people,live,call,political,break
1,read,report,accord,official,police,man,discuss,attack,government,federal
2,young,turk,host,member,show,day,party,operation,download,audio
3,time,year,state,campaign,make,democratic,country,month,plan,night
4,membership,member,donate,executive,senior,show,postgame,producer,host,trump
5,young,member,host,show,support,video,hour,demand,rebel,day
6,news,follow,live,twitter,support,facebook,buy,video,youtube,subscribe
