topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,show,membership,member,donate,host,executive,senior,postgame,producer,large
1,young,host,support,read,show,break,full,day,party,subscribe
2,young,host,member,download,show,turk,audio,progressive,vital,operation
3,young,member,show,read,full,hour,video,host,audio,membership
4,young,show,turk,support,news,follow,political,twitter,member,video
5,time,official,state,trump,year,week,political,government,month,plan
6,report,accord,police,woman,include,people,man,federal,black,child
7,news,trump,live,make,call,watch,country,comment,work,find
