topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,young,host,member,show,membership,party,download,demand,day,large
1,trump,political,support,follow,read,official,state,campaign,president,democratic
2,member,membership,show,host,donate,executive,senior,postgame,producer,subscribe
3,young,show,support,turk,member,news,political,live,twitter,day
4,news,live,call,make,time,year,watch,people,country,work
5,video,report,support,read,police,woman,leave,man,find,attack
