topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,listen,video,podcast,report,news,show,free,follow,find,patreon
1,work,support,twitter,mind,gab,platform,bitchute,donation,dailymotion,litecoin
2,follow,people,trump,opinion,documentary,nj,medium,battery_tascam,lavalier_mic,time
