topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,listen,podcast,find,demand,free,stitcher,itune,patreon,download,video
1,people,opinion,follow,documentary,nj,make,battery_tascam,lavalier_mic,copyright,leave
2,support,twitter,facebook,mind,website,subscribe,patreon,full,merch,medium
3,work,gab,platform,bitchute,donation,dailymotion,litecoin,mind,dqgpepx,lqnjed
4,report,news,video,follow,show,political,watch,time,podcast,live
