topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,work,litecoin,dqgpepx,jgep,lqnjed,dailymotion,platform,donation,bitchute,gab
1,listen,support,podcast,patreon,find,trump,work,demand,stitcher,itune
2,report,follow,political,news,live,podcast,speech,show,free,issue
3,website,man,medium,attack,police,woman,question,page,year,black
4,subscribe,show,news,video,make,time,copyright,full,section,purpose
5,people,follow,opinion,documentary,nj,battery_tascam,lavalier_mic,medium,leave,channel_newsroom
6,twitter,support,mind,facebook,merch,donate,gab,pewtube,bitchute,platform
