topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,listen,support,podcast,patreon,find,website,demand,stitcher,itune,trump
1,report,follow,video,news,show,political,subscribe,watch,time,live
2,work,mind,twitter,gab,support,platform,bitchute,donation,dailymotion,litecoin
3,twitter,medium,people,opinion,facebook,make,documentary,nj,follow,social
