topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,call,make,black,debate,show,woman,news,video,man,kill
1,trump,fire,ring,lose,attack,claim,year,cortez,host,big
2,trump,sander,lie,break,election,campaign,stop,give,voter,supporter
3,trump,people,time,republican,admit,expose,bad,face,plan,vote
