topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,lose,news,voter,host,supporter,support,question,end,fake
1,trump,break,vote,leave,child,back,deal,report,state,progressive
2,fire,call,ring,debate,republican,cortez,bad,interview,speech,explain
3,trump,attack,give,pay,destroy,investigation,medium,law,fight,racist
4,sander,make,people,time,show,election,video,stop,kill,year
5,lie,black,woman,campaign,man,claim,expose,run,arrest,admit
