topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,make,pay,question,investigation,reporter,bill,family,lawyer,ban
1,call,show,leave,interview,deal,official,conservative,state,impeachment,work
2,sander,debate,stop,give,support,speech,candidate,end,win,democratic
3,people,bad,run,child,big,money,report,explain,president,progressive
4,break,lose,election,republican,news,year,cortez,face,vote,talk
5,trump,admit,plan,host,defend,law,supporter,friend,die,hit
6,lie,black,attack,woman,video,man,kill,back,shoot,police
7,trump,campaign,expose,claim,voter,medium,racist,watch,reveal,fail
8,fire,ring,time,trump,day,immigrant,speak,policy,leader,school
