topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,financial,follow,time,share,support,update,user,policy,send,block
1,earthquake,suspicious,contest,link,music,neme,alert,bserver,facebook,news
2,send,support,email,content,policy,abuse,update,user,follow,share
