topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,medium,beta,beauty,bad,vote,time,white,racist,stop,lose
1,trump,report,ban,election,make,debate,fail,blame,conservative,government
2,attack,call,people,woman,leave,lie,case,man,gun,continue
