topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,bad,election,lie,end,declare,man,conservative,video,leftist,black
1,trump,ban,deal,finally,destroy,strike,social,major,massive,confirm
2,report,leave,make,time,case,fire,war,live,threaten,thought
3,woman,white,stop,back,anti,dem,expose,arrest,shoot,hit
4,people,continue,government,corporate,censorship,violence,vote,political,talk,crime
5,lose,debate,blame,police,interview,student,border,run,rise,college
6,medium,win,liberal,news,immigration,wrong,censor,world,support,activist
7,call,attack,good,problem,democratic,big,scandal,die,power,begin
8,beta,beauty,trump,racist,fail,defend,speech,reaction,gun,plan
