topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,medium,report,election,white,lose,good,fail,defend,bad,deal
1,trump,attack,ban,vote,stop,debate,conservative,claim,blame,black
2,call,beta,beauty,woman,case,time,declare,government,video,show
3,people,leave,lie,man,make,gun,end,continue,police,win
