topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,case,racist,white,fail,people,deal,state,college,violence,rise
1,bad,stop,claim,defend,win,war,censorship,run,big,love
2,medium,report,lie,end,continue,corporate,support,border,crime,talk
3,trump,people,show,political,protest,immigration,wrong,leftist,russian,dead
4,ban,declare,fire,interview,back,anti,threaten,day,make,plan
5,beta,beauty,attack,leave,lose,hate,live,finally,democratic,refuse
6,call,election,vote,time,debate,good,conservative,die,student,campaign
7,woman,blame,government,gun,problem,video,speech,reaction,real,liberal
