topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,trump,debate,call,election,arrest,break,medium,win,lie,supporter
1,woman,video,man,black,fire,police,report,shoot,cop,student
2,people,make,kill,bernie_sander,bad,vote,sex,year,conservative,lose
3,attack,racist,show,gun,campaign,speech,pay,big,back,ban
