topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,fire,attack,report,bad,gun,time,war,interview,ring,good
1,woman,make,show,conservative,big,rape,hate,law,watch,gay
2,video,student,catch,stop,anti,protest,run,face,protester,school
3,trump,bernie_sander,year,kid,leave,work,fail,family,end,prison
4,medium,fight,campaign,sex,back,child,money,life,find,refuse
5,debate,call,win,explain,give,ban,democratic,republican,candidate,presidential
6,trump,election,vote,break,speech,full,plan,voter,defend,support
7,police,arrest,lie,supporter,pay,live,happen,expose,admit,russian
8,man,black,people,kill,shoot,cop,racist,lose,teen,blame
