topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,debate,attack,bernie_sander,racist,gun,campaign,back,bad,republican,leave
1,trump,call,medium,time,speech,stop,big,anti,teen,full
2,people,fire,kill,police,shoot,cop,break,catch,pay,interview
3,woman,video,report,explain,supporter,fight,rape,democratic,money,girl
4,man,black,arrest,vote,show,student,year,ban,war,state
5,trump,make,election,lie,win,sex,give,lose,hate,life
