topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,woman,fire,die,police,eat,bad,car,live,life,guy
1,man,catch,dog,thing,davidsocomedy,day,food,people,buy,turn
2,davidsocomedy,arrest,student,give,steal,fake,wife,child,friend,teacher
3,girl,find,year_old,sex,parent,boy,son,dead,body,accidentally
4,teen,mom,couple,daughter,husband,leave,good,face,sourcefe,job
5,davidsocomedy,cop,offer,restaurant,people,sell,black,ban,crazy,end
6,woman,make,baby,mother,time,jail,reveal,show,send,pregnant
7,ft,year,kill,kid,sue,save,school,chinese,people,lose
