topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,davidsocomedy,teen,ft,kill,sex,catch,baby,mom,daughter,parent
1,man,davidsocomedy,make,find,arrest,year,give,fire,steal,boyfriend
2,woman,people,year_old,girl,student,couple,sue,kid,dog,police
