topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,man,people,find,save,eat,bad,car,chinese,date,guy
1,teen,kill,sex,mom,daughter,baby,child,woman,mother,parent
2,davidsocomedy,arrest,year,student,give,catch,school,pay,teacher,time
3,woman,make,steal,fire,kid,die,dog,police,boyfriend,husband
4,davidsocomedy,girl,year_old,ft,couple,boy,life,leave,fake,friend
