topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,war,trump,people,reveal,trade,official,world,chinese,government,question
1,make,debate,report,protest,lose,democratic,nuclear,economy,year,economic
2,medium,expose,campaign,explain,fight,vote,corporate,interview,show,bernie_sander
3,attack,deal,military,warn,back,strike,israeli,threat,bad,shoot
4,trump,kill,end,support,election,lie,dem,run,leave,state
5,arrest,police,talk,russian,threaten,defend,sanction,activist,death,border
6,break,call,progressive,fire,oil,big,plan,stop,crisis,watch
