topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,fire,russian,reveal,lose,global,chinese,economic_update,voter,part,pay
1,trump,attack,medium,campaign,democratic,run,woman,speech,plan,work
2,arrest,oil,big,end,world,time,bad,give,border,country
3,trump,debate,make,sanction,back,police,election,talk,threat,nuclear
4,war,report,trade,fight,official,stop,face,question,government,fail
5,progressive,expose,israeli,support,protest,strike,interview,dem,shoot,people
6,call,warn,military,kill,crisis,vote,bernie_sander,leave,economy,admit
7,break,deal,lie,threaten,smear,hit,blame,economic,turn,force
