topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,attack,call,back,warn,arrest,oil,report,election,strike,fight
1,trump,war,break,fire,military,kill,police,expose,reveal,big
2,progressive,make,debate,deal,medium,sanction,people,crisis,russian,israeli
