topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,attack,call,deal,progressive,warn,russian,big,support,corporate,stop
1,break,medium,kill,oil,police,reveal,report,israeli,protest,world
2,trump,fire,debate,military,back,end,leave,lose,plan,threaten
3,war,sanction,arrest,crisis,expose,strike,trade,fight,threat,face
4,make,people,talk,election,vote,democratic,nuclear,time,campaign,watch
