topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,break,debate,big,fight,vote,stop,dem,protester,border,political
1,fire,protest,threaten,call,shoot,defend,run,activist,admit,turn
2,oil,arrest,israeli,campaign,plan,bad,show,black,voter,worker
3,back,make,police,support,explain,interview,chinese,hit,bill,country
4,war,warn,kill,end,threat,global,people,work,drop,speak
5,trump,deal,report,strike,saudi,economy,give,question,death,live
6,expose,call,leave,corporate,lie,woman,rise,economic_update,reveal,candidate
7,attack,military,medium,crisis,russian,official,bernie_sander,year,speech,supporter
8,progressive,sanction,talk,election,trade,world,time,democratic,full,watch
