topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,kill,crisis,reveal,report,leave,election,fight,nuclear,journalist,show
1,debate,sanction,campaign,support,protest,strike,expose,world,explain,official
2,progressive,warn,russian,threaten,shoot,economy,watch,woman,year,bill
3,trump,war,attack,make,back,oil,threat,bad,defend,government
4,break,medium,arrest,police,talk,time,deal,interview,corporate,lie
5,call,fire,military,people,big,end,lose,vote,plan,chinese
