topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,progressive,fire,debate,medium,expose,report,campaign,end,support,strike
1,war,military,sanction,arrest,kill,oil,police,big,israeli,official
2,trump,break,make,people,crisis,russian,talk,trade,threaten,plan
3,attack,call,deal,warn,back,reveal,leave,election,protest,bad
