topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,facebook,people,visit,entertain,achievement,twitter,change,video,today,public
1,page,movement,part,feel,monthly,pay,medium,promotional,inquiry,recur
2,achievement,talk,writing,build,life,public,paypal,persuade,pal,inquiry
3,focus,payment,tube,write,work,facebook,visit,pal,persuade,recur
4,follow,time,money,inform,partner,regularly,connected,promotional,video,change
5,donate,watch,mail,educate,personal,resident,personally,connected,partner,news
6,follow,social,produce,management,free,website,update,regularly,এব,election
