topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,facebook,educate,website,medium,personally,payment,twitter,entertain,politic,ধযম
1,follow,visit,donate,change,personal,mail,write,bangladesh,action,রথ
2,page,persuade,monthly,feel,pay,work,money,payment,personally,visit
3,achievement,part,paypal,produce,resident,build,public,vote,justice,create
4,social,promotional,time,pal,partner,write,money,life,entertain,focus
5,people,watch,writing,movement,update,follow,life,twitter,এব,page
6,regularly,inform,inquiry,recur,tube,donate,focus,personal,work,public
7,talk,free,connected,management,video,focus,mail,visit,people,facebook
