topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,people,achievement,watch,talk,social,life,connected,payment,tube,inquiry
1,follow,facebook,donate,paypal,money,write,video,change,regularly,educate
2,visit,focus,facebook,persuade,website,monthly,personal,entertain,feel,build
3,page,follow,movement,part,medium,produce,mail,twitter,personally,work
