topic_id,term0,term1,term2,term3,term4,term5,term6,term7,term8,term9
0,time,make,video,twitter,people,subscribe,call,show,visit,political
1,world,follow,subscribe,news,week,story,leader,country,conflict,bring
2,news,vice,facebook,check,twitter,follow,network,watch,read,government
